Suburb,Address,Type,Price,Rooms,Method,SellerG,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude
Highett,14 Ashwood Av,h,1550000,4,PI,Charlton,9/09/2017,16,4,2,2,613,187,1960,-37.94957,145.0246
Highett,1/4 Viola Cr,u,801000,3,S,Marshall,9/09/2017,16,3,1,1,,,,-37.94583,145.04115
Hillside,35 Bedingham Dr,h,805000,4,S,Barry,9/09/2017,18,4,3,2,970,,,-37.69144,144.74643
Hillside,20 Honeysuckle Av,h,627000,4,S,Prof.,9/09/2017,18,3,2,2,,,,-37.69918,144.74955
Hoppers Crossing,22 Claremont Cr,h,510000,3,S,Reliance,9/09/2017,18.4,3,1,2,600,129,1975,-37.8835,144.68447
Hoppers Crossing,121 Heaths Rd,h,,3,SN,Barry,9/09/2017,18.4,3,1,2,558,,,-37.8791,144.69479
Hoppers Crossing,2/61 Hogans Rd,u,405000,2,S,YPA,9/09/2017,18.4,2,1,1,,100,1987,-37.86435,144.6951
Hoppers Crossing,113 Pannam Dr,h,505000,4,SP,Barry,9/09/2017,18.4,4,2,1,,,,-37.87014,144.69243
Hughesdale,21 Maroo St,h,,5,SN,Ray,9/09/2017,12.3,5,2,6,,,,-37.88999,145.08071
Hurstbridge,3 Milton Wy,h,600000,3,S,Mason,9/09/2017,26.1,3,2,,785,,,-37.637,145.20166
Ivanhoe,3/54 Liberty Pde,t,795000,2,S,Miles,9/09/2017,7.8,2,2,1,,,2012,-37.75724,145.03456
Ivanhoe East,46 McArthur Rd,h,1535000,3,S,Nelson,9/09/2017,7.8,3,2,1,697,128,1930,-37.77536,145.06295
Keilor,10 Melville Cl,h,678500,3,S,Daniel,9/09/2017,14.5,3,1,2,539,104,1975,-37.71296,144.82223
Keilor,9 Tarwin Ct,h,680000,3,PI,Brad,9/09/2017,14.5,3,2,2,,,,-37.72319,144.82583
Keilor Downs,2 Ajax Cl,h,720000,4,S,Brad,9/09/2017,15.5,4,2,2,660,177,1985,-37.72086,144.794
Keilor East,20 College Pde,h,1210000,4,S,Nelson,9/09/2017,11.7,4,4,3,429,,,-37.74872,144.87558
Keilor East,11 David Av,h,1188000,4,S,Nelson,9/09/2017,11.7,4,2,2,612,202,1961,-37.74375,144.87487
Keilor East,19A Neville St,h,590000,3,S,Nelson,9/09/2017,11.7,3,1,1,,,2000,-37.74589,144.86816
Keilor East,17 Nyah St,h,1031100,3,S,Nelson,9/09/2017,11.7,3,1,1,602,,,-37.73514,144.86778
Keilor East,14 Paul Av,h,1076500,3,S,Nelson,9/09/2017,11.7,3,1,1,638,,,-37.73951,144.86798
Keilor Lodge,61 Truro Cr,h,680000,3,PI,Brad,9/09/2017,15.5,3,2,2,651,,1991,-37.69727,144.79371
Kensington,24 Kensington Rd,h,1360000,3,S,Nelson,9/09/2017,3.4,3,1,1,,114,1910,-37.79464,144.92643
Kensington,55 Smith St,t,700000,2,PI,Nelson,9/09/2017,3.4,2,1,1,,97,2000,-37.7915,144.93441
Kew,2/283 Barkers Rd,u,920000,2,S,Jellis,9/09/2017,5.4,2,1,1,,,1980,-37.81507,145.04281
Kew,1181 Burke Rd,h,,4,S,Marshall,9/09/2017,5.4,4,2,5,788,,1919,-37.81492,145.05959
Kew,5 Childers St,h,1250000,3,VB,Nelson,9/09/2017,5.4,3,1,2,,,,-37.80044,145.04419
Kew,118 Derby St,h,1950000,3,S,Woodards,9/09/2017,5.4,3,1,3,706,,,-37.79793,145.03834
Kew,40 Mary St,h,1405000,3,S,Jellis,9/09/2017,5.4,3,1,,,111,1890,-37.80561,145.03835
Kew East,38 Bennett Pde,h,1700000,3,S,hockingstuart,9/09/2017,7.3,3,1,2,579,,,-37.79733,145.06047
Kew East,11 Coleman Av,h,2000000,4,VB,Marshall,9/09/2017,7.3,4,1,1,704,,,-37.79349,145.04611
Kew East,29 Elm Gr,h,1655000,3,SA,RT,9/09/2017,7.3,3,2,1,822,,,-37.78896,145.04728
Kew East,62 Kilby Rd,h,1980000,4,VB,Fletchers,9/09/2017,7.3,4,2,3,846,,,-37.79187,145.0487
Keysborough,12 Devonshire Dr,h,,4,PI,Barry,9/09/2017,25.2,4,1,2,,,1970,-37.98764,145.17859
Kings Park,8 Maplewood Rd,h,,3,SN,Barry,9/09/2017,14,3,1,1,538,,,-37.73277,144.77495
Kingsville,7 Albion St,h,915000,3,S,Jas,9/09/2017,6.4,3,2,4,463,,,-37.81045,144.87311
Kingsville,165 Chirnside St,h,1100000,3,PI,Jas,9/09/2017,6.4,3,2,0,275,122,1910,-37.81196,144.88209
Kingsville,4/22 Edgar St,u,712000,3,S,Jas,9/09/2017,6.4,3,2,1,,103,2005,-37.80893,144.8763
Lalor,28 Duncan Rd,h,685000,3,S,Stockdale,9/09/2017,16.3,3,1,1,548,,,-37.66649,145.0125
Lalor,26 Newton Cr,h,741000,3,S,HAR,9/09/2017,16.3,3,1,1,672,,,-37.66486,145.02014
MacLeod,3/48 Fairlie Av,t,665000,2,S,Darren,9/09/2017,12.7,,,,,,,,
MacLeod,21 May St,h,967000,4,S,Ray,9/09/2017,12.7,,,,,,,,
MacLeod,9 Woodlands Ri,h,,3,SP,Miles,9/09/2017,12.7,,,,,,,,
Maidstone,19 Howard St,h,865000,2,S,Biggin,9/09/2017,6.4,2,1,2,327,131,1950,-37.78947,144.88105
Maidstone,2/143 Mitchell St,h,605000,3,PI,Biggin,9/09/2017,6.4,3,1,2,,105,1995,-37.78222,144.87389
Malvern,2A Dalny St,h,1990000,3,S,Marshall,9/09/2017,5.9,3,2,2,,,,-37.85818,145.03329
Malvern,57 Edsall St,h,1510000,3,PI,Marshall,9/09/2017,5.9,3,1,0,228,156,1900,-37.86115,145.03217
Malvern,225/14 Elizabeth St,u,,1,PI,Jellis,9/09/2017,5.9,,,,,,,-37.85137,145.03613
Malvern,3/382 Glenferrie Rd,u,,2,SP,Kay,9/09/2017,5.9,2,2,2,,,,-37.84539,145.03143
Malvern East,35 Carlyle Wy,h,,4,S,Jellis,9/09/2017,8.4,,,,,,,,
Malvern East,54 Chadstone Rd,h,1380000,3,S,Jellis,9/09/2017,8.4,3,1,3,,,,-37.8798,145.07975
Malvern East,3/19 Fisher St,u,,2,S,hockingstuart/Advantage,9/09/2017,8.4,2,1,1,,,1970,-37.88166,145.05692
Malvern East,30 Manning Rd,h,,5,S,hockingstuart,9/09/2017,8.4,5,3,2,844,,,-37.87298,145.04782
Malvern East,13 Vickery St,h,,3,S,Marshall,9/09/2017,8.4,3,1,2,595,125,1900,-37.87398,145.05019
Malvern East,18 Vickery St,h,2525000,4,S,Jellis,9/09/2017,8.4,4,2,2,576,,,-37.87427,145.05014
Malvern East,343 Waverley Rd,h,1902000,3,S,Marshall,9/09/2017,8.4,3,2,2,728,,,-37.87742,145.06162
Malvern East,2/11 Wilmot St,t,,3,PN,RT,9/09/2017,8.4,3,2,2,,154,1995,-37.8817,145.05304
Maribyrnong,22A Hillside Cr,h,,4,S,Barry,9/09/2017,4.3,4,3,1,,175,2017,-37.77164,144.8935
Maribyrnong,306/2 La Scala Av,u,701500,3,S,Rendina,9/09/2017,4.3,,,,,,,,
McKinnon,40 Station Av,h,2280000,4,S,Buxton,9/09/2017,11.4,4,2,3,,,,-37.90796,145.03969
McKinnon,235 Tucker Rd,h,,3,S,Buxton,9/09/2017,11.4,3,1,2,,,,-37.911,145.05226
Meadow Heights,14 Hopkins Wy,h,490000,3,S,HAR,9/09/2017,17.4,3,2,2,,132,1990,-37.64172,144.9245
Meadow Heights,13 Manna Ct,h,473000,3,S,Stockdale,9/09/2017,17.4,3,1,2,501,129,1992,-37.64343,144.91193
Meadow Heights,4a Rocklands Ri,u,430000,3,SP,RW,9/09/2017,17.4,,,,,,,,
Melbourne,104/166 Flinders St,u,530000,2,PI,Purplebricks,9/09/2017,0,2,1,,,67,1875,-37.81675,144.9691
Melbourne,142/418 St Kilda Rd,u,815000,3,PI,Gary,9/09/2017,0,,,,,,,,
Melbourne,1107/28 Wills St,u,585000,2,S,hockingstuart,9/09/2017,0,,,,,,,-37.81069,144.95743
Melton South,71 Hume Av,h,410000,4,S,hockingstuart,9/09/2017,29.8,4,1,2,578,104,1980,-37.71077,144.57198
Mentone,22B Flinders St,h,1325000,4,PI,Buxton,9/09/2017,20,4,2,1,,202,2007,-37.976,145.05688
Mentone,28 Gainsborough Rd,h,,4,SN,Barry,9/09/2017,20,4,1,2,649,,,-37.9809,145.08922
Mentone,29 Swanston St,t,,3,SP,Buxton,9/09/2017,20,,,,,,,,
Mentone,14A Teague Av,t,875000,3,S,hockingstuart,9/09/2017,20,3,2,2,165,19,,-37.97904,145.06385
Mernda,16 Erindale Ri,h,467000,3,S,Ray,9/09/2017,25.9,,,,,,,,
Mernda,3 Ginninderry Gra,h,726000,4,S,RW,9/09/2017,25.9,4,2,2,,,,-37.61283,145.1007
Mernda,13 Leonardo Dr,h,720000,4,S,HAR,9/09/2017,25.9,4,2,2,573,245,,-37.60686,145.08615
Mernda,19 Stradling Ri,h,746000,4,S,YPA,9/09/2017,25.9,,,,,,,,
Middle Park,263 Danks St,h,,2,SN,Biggin,9/09/2017,3,2,1,,157,,,-37.84968,144.95656
Middle Park,75 Mills St,h,1720000,4,PI,Marshall,9/09/2017,3,,,,,,,,
Middle Park,136 Page St,h,6400000,5,S,Marshall,9/09/2017,3,5,2,1,553,308,1920,-37.84908,144.95753
Middle Park,253 Richardson St,h,1500000,2,VB,Greg,9/09/2017,3,2,1,1,194,,,-37.8503,144.96376
Mill Park,34 Border Dr,h,710000,3,S,Love,9/09/2017,17.9,3,2,2,585,,,-37.65027,145.06136
Mill Park,15 Grevillia Dr,h,728000,3,S,Love,9/09/2017,17.9,3,2,2,,112,2016,-37.67516,145.07204
Mill Park,5 Inglewood Ct,h,806888,4,S,Ray,9/09/2017,17.9,4,2,2,,232,1999,-37.66403,145.08375
Mill Park,3 Rosehill Ct,h,757000,4,S,Darren,9/09/2017,17.9,4,2,3,800,270,1985,-37.67217,145.0642
Mill Park,49 Vanbrook Dr,h,,5,PI,HAR,9/09/2017,17.9,5,2,2,587,,,-37.66047,145.08839
Mitcham,2/4 Coppin Cl,t,890000,3,S,Ray,9/09/2017,17.2,,,,,,,,
Mitcham,53 Dunlavin Rd,h,1200000,4,VB,Fletchers,9/09/2017,17.2,4,3,2,367,334,2015,-37.81338,145.18551
Mitcham,6/490 Mitcham Rd,t,799100,3,S,Buxton,9/09/2017,17.2,3,2,2,,,1990,-37.82274,145.1927
Mitcham,15 Tirana St,h,1237000,3,S,Noel,9/09/2017,17.2,3,2,2,534,187,1970,-37.81059,145.18975
Mont Albert,1/12 Hotham St,u,850000,2,SP,hockingstuart,9/09/2017,10.2,2,1,1,2243,,,-37.81452,145.10884
Montmorency,43 Alexander St,h,910000,3,PI,Darren,9/09/2017,16.2,3,1,2,,130,1960,-37.71978,145.11492
Montmorency,2/15 Wattle Av,h,970000,3,S,Buckingham,9/09/2017,16.2,3,2,2,,,,-37.71359,145.1226
Moonee Ponds,505/341 Ascot Vale Rd,u,570000,2,PI,Hodges,9/09/2017,6.2,2,1,1,,85,2004,-37.76785,144.92453
Moonee Ponds,2/57 Buckley St,u,595000,2,PI,Nelson,9/09/2017,6.2,2,1,2,,86,1970,-37.75794,144.923
Moonee Ponds,13 Hudson St,h,1205000,3,S,Nelson,9/09/2017,6.2,3,1,1,375,118,1910,-37.76464,144.91035
Moonee Ponds,11 Murray St,h,1240000,3,S,Jellis,9/09/2017,6.2,3,2,2,784,172,2007,-37.75947,144.92542
Moonee Ponds,8 Ngarveno St,h,,4,SP,Rendina,9/09/2017,6.2,4,2,2,658,,,-37.77196,144.92943
Moonee Ponds,1 Stuart St,h,1450000,3,S,Jellis,9/09/2017,6.2,3,2,2,,177,1950,-37.77233,144.93021
Moorabbin,7 Rica St,h,1150000,3,VB,Jellis,9/09/2017,14.3,3,1,4,,,,-37.94172,145.05563
Mooroolbark,327 Hull Rd,h,720000,3,S,Fletchers,9/09/2017,26.5,3,1,1,862,97,1960,-37.78329,145.32271
Mordialloc,32 Keefer St,h,900000,2,S,O'Brien,9/09/2017,21.5,2,2,2,,,1950,-37.9877,145.09649
Mount Waverley,1/17 French St,u,851000,3,S,Open,9/09/2017,14.2,3,1,2,,131,1983,-37.88766,145.13014
Mount Waverley,1/70 Lechte Rd,u,1175000,4,VB,Jellis,9/09/2017,14.2,4,2,2,,157,2003,-37.87039,145.13965
Mount Waverley,66 Talbot Rd,h,1250000,4,SP,Buxton,9/09/2017,14.2,4,2,2,,192,1975,-37.89014,145.12426
Mount Waverley,42 Torroodun St,h,1030000,3,SP,Biggin,9/09/2017,14.2,3,1,1,,,,-37.89102,145.13901
Mount Waverley,44 Torroodun St,h,1000000,3,SP,Biggin,9/09/2017,14.2,3,1,1,,,,-37.89103,145.13919
Mulgrave,6 Caper Ct,h,888000,3,S,Harcourts,9/09/2017,18.8,3,1,1,644,,,-37.92509,145.16754
Mulgrave,5 Cooley La,h,780000,3,S,Ray,9/09/2017,18.8,3,2,2,,162,2004,-37.92247,145.18747
Murrumbeena,38 Ardyne St,h,960000,2,S,Ray,9/09/2017,10.1,2,1,1,,108,1930,-37.89453,145.06828
Murrumbeena,19 Burns Av,h,1530000,3,S,Woodards,9/09/2017,10.1,3,1,1,,,1930,-37.89551,145.06767
Murrumbeena,2A Doris St,h,,4,SN,Ray,9/09/2017,10.1,,,,,,,,
Murrumbeena,337 Murrumbeena Rd,t,922000,3,S,Buxton,9/09/2017,10.1,3,2,2,219,,,-37.90584,145.06169
Newport,18 Chalmers La,h,832000,3,S,Greg,9/09/2017,6.2,3,2,2,,,,-37.83935,144.87759
Newport,26 Mirls St,h,1567000,4,S,Sweeney,9/09/2017,6.2,4,2,2,409,181,1910,-37.84445,144.87966
Newport,2B Savige St,t,865000,4,S,Village,9/09/2017,6.2,4,2,2,,189,2012,-37.8399,144.86908
Newport,211A Woods St,h,980000,4,SP,RT,9/09/2017,6.2,4,3,2,622,,2005,-37.84471,144.86594
Niddrie,63 Nolan St,h,1370000,4,S,Nelson,9/09/2017,10.4,4,3,2,634,251,2017,-37.74101,144.88478
North Melbourne,2/55 Haines St,u,542000,2,SP,Jellis,9/09/2017,1.8,2,1,1,,71,1970,-37.79874,144.94712
North Warrandyte,39 Valias St,h,902000,4,S,Gardiner,9/09/2017,21.1,4,2,0,1457,147,1970,-37.72548,145.20868
Northcote,35 Clarke St,h,1550000,2,S,Jellis,9/09/2017,5.3,2,1,,,,,-37.7756,144.99067
Northcote,10/414 High St,u,405000,1,S,Harcourts,9/09/2017,5.3,,,,,,,,
Northcote,301/231 St Georges Rd,u,1150000,3,S,McGrath,9/09/2017,5.3,,,,,,,,
Northcote,403/231 St Georges Rd,u,630000,2,S,McGrath,9/09/2017,5.3,,,,,,,,
Northcote,13 Thomson St,h,1341500,3,SP,Jellis,9/09/2017,5.3,3,1,1,272,,1950,-37.77986,145.00772
Northcote,15 Westgarth St,h,1260000,3,SP,Nelson,9/09/2017,5.3,3,2,1,,,,-37.78064,144.99417
Northcote,36 Winifred St,h,1685000,4,S,Nelson,9/09/2017,5.3,4,1,1,442,112,1920,-37.76917,144.98606
Nunawading,1 Blackwood Ct,h,,5,SN,Barry,9/09/2017,15.4,5,3,1,986,222,1950,-37.81079,145.18411
Oakleigh,9 Young St,h,1495000,4,SP,Barry,9/09/2017,12.3,4,2,1,581,179,1950,-37.90706,145.09524
Oakleigh South,24 Columbia St,h,1110000,3,S,Buxton,9/09/2017,15.5,3,1,2,704,120,1970,-37.93409,145.08383
Ormond,672 North Rd,h,1103000,3,SP,Buxton,9/09/2017,11.4,3,1,2,401,134,1960,-37.90491,145.04568
Parkdale,5 Alameda St,h,1630000,4,S,Hodges,9/09/2017,21.5,4,2,2,554,,,-37.99323,145.0744
Parkdale,13 McSwain St,h,1100000,5,VB,Buxton,9/09/2017,21.5,5,3,4,,,,-37.9853,145.0895
Parkdale,1 Robert St,h,1230000,4,PI,Buxton,9/09/2017,21.5,4,2,2,787,,,-37.98616,145.08139
Parkdale,19 Sixth St,h,,4,S,Buxton,9/09/2017,21.5,4,2,4,7500,,,-37.98877,145.07491
Parkdale,6/25 White St,t,625500,2,S,Buxton,9/09/2017,21.5,2,1,1,,110,2008,-37.99817,145.08694
Pascoe Vale,3/152 Cumberland Rd,h,555000,2,S,Nelson,9/09/2017,8.5,2,1,1,,97,1980,-37.72807,144.93926
Pascoe Vale,1/101 Essex St,u,641000,2,S,Nelson,9/09/2017,8.5,2,1,1,,102,1975,-37.72655,144.93827
Pascoe Vale,6/6 Hazel Gr,u,436000,1,S,Nelson,9/09/2017,8.5,1,1,1,,62,1970,-37.7309,144.94039
Pascoe Vale,3/58 Railway Pde,t,,2,SN,Barry,9/09/2017,8.5,2,1,1,,,,-37.72689,144.92732
Pascoe Vale,10 Ray St,h,850000,3,S,Jellis,9/09/2017,8.5,3,1,3,446,,,-37.73366,144.94321
Pascoe Vale,2/12 Surrey St,u,362000,2,PI,Raine,9/09/2017,8.5,,,,,,,,
Pascoe Vale,193 Sussex St,h,790000,2,S,Brad,9/09/2017,8.5,2,1,1,,112,1945,-37.72322,144.95069
Port Melbourne,32 Page Av,h,1631000,4,S,Marshall,9/09/2017,3.5,4,3,2,362,,,-37.83467,144.92775
Port Melbourne,1 Princes Pl,h,1845000,3,S,Greg,9/09/2017,3.5,3,3,2,114,240,2009,-37.83981,144.9364
Port Melbourne,346 Princes St,h,1000000,3,S,Cayzer,9/09/2017,3.5,3,1,0,99,96,1890,-37.83509,144.94286
Port Melbourne,25 Ross St,h,1190000,2,S,Frank,9/09/2017,3.5,2,1,1,,235,,-37.83676,144.93489
Port Melbourne,201/2 Rouse St,u,600000,2,VB,Buxton,9/09/2017,3.5,2,1,1,,85,2005,-37.84432,144.94372
Port Melbourne,160 Stokes St,h,1600000,3,SP,Hodges,9/09/2017,3.5,3,1,0,,116,1890,-37.83871,144.93947
Prahran,6 Gooch St,h,1475000,1,S,Marshall,9/09/2017,4.6,1,1,4,192,,,-37.85553,145.00261
Prahran,1/26 Grandview Gr,u,,2,SP,hockingstuart,9/09/2017,4.6,2,1,1,1011,,,-37.85106,145.00835
Prahran,91/108 Greville St,u,920000,3,S,Beller,9/09/2017,4.6,3,2,2,,,,-37.84959,144.99048
Prahran,688 High St,h,,3,PI,Marshall,9/09/2017,4.6,3,2,2,,143,1915,-37.85435,145.01073
Prahran,22 Irving Av,h,1650000,3,S,hockingstuart,9/09/2017,4.6,3,1,0,435,200,1966,-37.85793,145.00734
Prahran,2/8 Irving Av,u,845000,2,S,Thomson,9/09/2017,4.6,2,1,1,,,,-37.85874,145.00721
Preston,1/16 Elm St,u,540000,3,VB,Nelson,9/09/2017,8.4,3,1,1,,91,1950,-37.73374,145.0317
Preston,131 Gilbert Rd,h,950000,2,S,Nelson,9/09/2017,8.4,2,1,2,,,,-37.74725,144.98837
Preston,69 Jensen Rd,h,1072500,3,S,RW,9/09/2017,8.4,3,1,2,588,,,-37.73787,145.0229
Preston,2/14 Mihil St,t,800000,3,VB,Jellis,9/09/2017,8.4,,,,,,,,
Preston,590 Murray Rd,h,,3,VB,Nelson,9/09/2017,8.4,3,1,2,920,,,-37.73613,144.98831
Preston,24 Regent St,h,920000,3,SP,Nelson,9/09/2017,8.4,3,1,2,465,,1930,-37.73027,145.00189
Preston,38 Spring St,h,947500,3,S,Barry,9/09/2017,8.4,3,1,1,,,,-37.73437,145.00001
Reservoir,41 Amery St,h,,4,PI,Barry,9/09/2017,12,4,2,4,860,,,-37.69486,144.98687
Reservoir,34 Elsey Rd,h,750000,3,VB,Stockdale,9/09/2017,12,3,1,3,611,,,-37.70486,145.01169
Reservoir,753 Gilbert Rd,h,755000,3,S,hockingstuart,9/09/2017,12,3,1,1,482,109,1965,-37.7197,144.99295
Reservoir,113 Hughes Pde,h,,3,SN,Barry,9/09/2017,12,3,2,2,837,,,-37.69857,144.99451
Reservoir,20 Kennedy St,h,889000,3,SP,Nelson,9/09/2017,12,3,1,2,,121,1950,-37.72235,144.98644
Reservoir,55 Keon Pde,h,680000,2,S,Ray,9/09/2017,12,2,1,2,576,,,-37.69573,145.01689
Reservoir,15 Kinsale St,h,990000,3,S,McGrath,9/09/2017,12,3,1,2,,,,-37.72252,144.99491
Reservoir,2/7 Oconnor St,t,550000,2,PI,hockingstuart,9/09/2017,12,2,1,1,,82,2012,-37.71083,145.00528
Reservoir,31 Orchid Av,h,1250000,4,SP,ASL,9/09/2017,12,4,4,2,,303,2006,-37.69495,144.98464
Reservoir,4/41 Pickett St,t,580000,2,S,HAR,9/09/2017,12,2,1,1,,,2008,-37.70463,145.01373
Reservoir,9/63 Pine St,u,583500,2,S,Nelson,9/09/2017,12,2,1,1,,,,-37.71833,144.99717
Reservoir,27 Ramleh Rd,h,870000,3,SP,RW,9/09/2017,12,3,1,2,741,,,-37.70846,145.03039
Reservoir,10 Whitelaw St,h,,3,PI,Barry,9/09/2017,12,3,1,1,720,126,1970,-37.71554,145.01384
Richmond,8 Appleton St,h,1400000,3,PI,hockingstuart,9/09/2017,2.4,3,1,2,,,,-37.81554,145.00976
Richmond,69 Buckingham St,h,1525000,3,VB,Jellis,9/09/2017,2.4,3,2,0,195,122,1890,-37.81384,145.00358
Richmond,30 Clifton St,h,,3,S,Jellis,9/09/2017,2.4,3,1,1,,,,-37.82373,144.99571
Richmond,22 Cubitt St,h,1200000,2,SP,Jellis,9/09/2017,2.4,,,,,,,,
Richmond,50 Farmer St,h,1200000,3,S,Biggin,9/09/2017,2.4,3,1,1,151,,,-37.8264,145.00935
Richmond,5/9 Goodwood St,u,415000,1,SA,RT,9/09/2017,2.4,,,,,,,,
Richmond,3/5 Kennedy Av,u,,1,PI,Biggin,9/09/2017,2.4,1,1,1,,,,-37.82469,145.01181
Richmond,11/1 Princess St,t,1321000,3,S,Nelson,9/09/2017,2.4,3,2,2,,,,-37.82097,145.00161
Richmond,36/73 River St,u,592000,2,SA,Jellis,9/09/2017,2.4,2,2,1,14294,77,2006,-37.81894,145.01314
Ringwood,25 Georges Rd,h,1040000,2,S,hockingstuart,9/09/2017,19.9,2,1,1,766,100,1950,-37.80902,145.23561
Ringwood,5 Heywood St,h,,2,SN,Woodards,9/09/2017,19.9,2,1,,840,,,-37.82141,145.22352
Ringwood East,8 Ian Av,h,800000,4,PI,Philip,9/09/2017,21.3,4,2,2,650,112,1960,-37.80103,145.25368
Ringwood East,3/41 Patterson St,u,,2,SN,Barry,9/09/2017,21.3,2,1,1,,,,-37.81253,145.24622
Ringwood East,28 Sunbeam Av,h,1315000,4,S,Philip,9/09/2017,21.3,4,2,3,,,,-37.80483,145.25221
Ringwood North,32 Heron Ct,h,1050000,4,S,Ray,9/09/2017,19.9,4,2,2,770,,,-37.78929,145.2458
Rosanna,11 Greville Rd,h,1800000,4,VB,Fletchers,9/09/2017,8.9,4,2,2,635,276,1955,-37.74586,145.07392
Rowville,217 Dandelion Dr,h,725000,3,S,Ray,9/09/2017,23.5,3,1,2,,,,-37.91544,145.26747
Roxburgh Park,18 Colchester Cct,h,580500,3,S,YPA,9/09/2017,20.6,3,2,2,568,147,2003,-37.61562,144.92606
Roxburgh Park,50 Coronet Av,h,440000,3,S,Raine,9/09/2017,20.6,3,2,1,,185,2008,-37.61384,144.91405
Roxburgh Park,30 MacKellar Dr,h,580000,3,S,RW,9/09/2017,20.6,3,2,1,,,,-37.62324,144.92128
Roxburgh Park,6 Pegasus Ct,h,510000,4,S,Raine,9/09/2017,20.6,4,2,2,,200,2000,-37.62488,144.9354
Sandringham,50 Bamfield St,h,2700000,4,S,hockingstuart,9/09/2017,15.2,4,2,1,722,318,1890,-37.94804,145.00756
Sandringham,121 Sandringham Rd,h,2290000,5,S,Marshall,9/09/2017,15.2,5,3,2,553,273,1925,-37.95185,145.01859
Sandringham,2 Trentham St,h,2220000,5,S,Buxton,9/09/2017,15.2,5,3,1,545,,,-37.94953,145.00607
Sandringham,1 Victory St,h,1725000,3,S,Buxton,9/09/2017,15.2,3,1,2,493,117,1915,-37.94901,145.01167
Seaford,6 Manyung Ct,h,770000,3,S,hockingstuart,9/09/2017,35.4,3,1,1,591,130,1963,-38.09864,145.13129
Seddon,2/42 Station Rd,h,1228000,3,S,Jas,9/09/2017,5.1,3,3,1,,,2003,-37.80664,144.88773
South Kingsville,49 Kernot St,h,1124000,3,S,Hunter,9/09/2017,6.2,3,1,2,,,,-37.83053,144.87289
South Melbourne,206 Montague St,h,1355000,2,S,Marshall,9/09/2017,1.9,2,1,0,109,78,1900,-37.83423,144.95243
South Melbourne,54 Palmerston Cr,h,1210000,3,PI,Greg,9/09/2017,1.9,3,2,,149,,,-37.83474,144.96917
South Melbourne,349 Park St,h,1180000,2,S,Greg,9/09/2017,1.9,2,1,,140,,,-37.83745,144.95459
South Melbourne,46/88 Park St,u,655000,2,S,Greg,9/09/2017,1.9,2,2,1,,91,1997,-37.83306,144.96831
South Melbourne,81/1 Sandilands St,u,1500000,3,VB,Greg,9/09/2017,1.9,3,3,2,,,,-37.8361,144.96816
South Melbourne,40 Smith St,h,970000,2,VB,Marshall,9/09/2017,1.9,2,1,,82,,1900,-37.83606,144.95164
South Morang,11 Cecil Ct,h,780000,4,S,HAR,9/09/2017,20.5,4,2,4,,290,1998,-37.6565,145.0901
South Morang,5 Glory St,h,,4,PI,HAR,9/09/2017,20.5,4,2,2,300,,,-37.63019,145.08197
South Morang,13 Kitchin Rd,h,,3,PI,HAR,9/09/2017,20.5,3,2,2,,,,-37.62703,145.07553
South Morang,24 Paringa Av,h,,4,PI,Ray,9/09/2017,20.5,4,2,2,,280,2007,-37.64231,145.08292
South Morang,14 The Avenue,h,540000,3,S,The,9/09/2017,20.5,3,2,2,362,152,2005,-37.6366,145.07226
South Yarra,10/85 Caroline St,u,442000,1,S,hockingstuart,9/09/2017,2.7,1,1,1,,43,1962,-37.83547,144.98844
South Yarra,1009/50 Claremont St,u,370000,1,VB,Collins,9/09/2017,2.7,,,,,,,-37.83646,144.99425
South Yarra,2 Hopetoun Gr,h,1360000,3,S,Jellis,9/09/2017,2.7,3,1,,250,98,1900,-37.84324,144.99933
South Yarra,86 Leopold St,h,,3,S,Jellis,9/09/2017,2.7,3,2,,,,,-37.83575,144.98318
South Yarra,6/41 Rockley Rd,u,,2,S,Hodges,9/09/2017,2.7,2,2,1,,66,1970,-37.83543,145.00009
South Yarra,6/372 Toorak Rd,u,,1,S,hockingstuart,9/09/2017,2.7,1,1,0,,,,-37.84048,145.00245
South Yarra,12/399 Toorak Rd,u,515000,2,S,hockingstuart,9/09/2017,2.7,2,1,0,,,,-37.84032,145.0039
South Yarra,67 Wilson St,h,1460000,2,S,hockingstuart,9/09/2017,2.7,2,1,,175,,,-37.84401,144.99839
Southbank,244/173 City Rd,u,523500,2,S,hockingstuart,9/09/2017,0.7,,,,,,,-37.82449,144.96222
Southbank,142/79 Whiteman St,u,420000,1,S,Harcourts,9/09/2017,0.7,1,1,1,,,2000,-37.8265,144.95617
Springvale,4 Billing St,h,770000,3,S,Bowman,9/09/2017,20.8,3,1,2,,,1950,-37.95855,145.15448
Springvale,18 Silvan Av,h,730000,3,VB,Paul,9/09/2017,20.8,3,1,4,,,,-37.95962,145.14489
St Kilda,10/78 Barkly St,u,462500,2,S,Thomson,9/09/2017,5,2,1,1,,,,-37.86277,144.98222
St Kilda,11/5 Herbert St,u,711000,2,S,Gary,9/09/2017,5,2,1,0,,,,-37.87085,144.98228
St Kilda,5/11 Redan St,u,,2,SN,McGrath,9/09/2017,5,2,1,1,,,,-37.85996,144.98904
St Kilda,8/44 Waterloo Cr,u,630000,2,SP,Gary,9/09/2017,5,2,1,1,,,,-37.86244,144.9832
